id,thana,lat,lon,case_no,date,serial,total_amo,t56,lead_cartridge,rubber_cartridge,tear_gas_grenade,baton_rounds,lethal,non_lethal,shotgun_shell,area,area_lat,area_lon
809,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,809,115,0,0,0,115,0,0,115,0,Jatrabari,23.69927343,90.45758044
810,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,810,60,0,0,60,0,0,0,60,0,Jatrabari,23.69927343,90.45758044
811,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,811,100,0,0,100,0,0,0,100,0,Jatrabari,23.69927343,90.45758044
812,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,812,100,0,0,100,0,0,0,100,0,Jatrabari,23.69927343,90.45758044
813,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,813,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
814,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,814,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
815,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,815,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
816,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,816,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
817,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,817,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
818,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,818,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
819,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,819,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
820,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,820,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
821,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,821,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
822,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,822,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
823,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,823,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
824,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,824,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
825,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,825,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
826,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,826,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
827,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,827,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
828,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,828,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
829,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,829,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
830,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,830,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
831,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,831,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
832,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,832,100,0,100,0,0,0,100,0,0,Jatrabari,23.69927343,90.45758044
833,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,833,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
834,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,834,100,0,100,0,0,0,100,0,0,Jatrabari,23.69927343,90.45758044
835,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,835,28,0,28,0,0,0,28,0,0,Jatrabari,23.69927343,90.45758044
836,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,836,100,0,100,0,0,0,100,0,0,Jatrabari,23.69927343,90.45758044
837,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,837,90,0,90,0,0,0,90,0,0,Jatrabari,23.69927343,90.45758044
838,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,838,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
839,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,839,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
840,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,840,90,0,90,0,0,0,90,0,0,Jatrabari,23.69927343,90.45758044
841,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,841,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
842,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,842,90,0,90,0,0,0,90,0,0,Jatrabari,23.69927343,90.45758044
843,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,843,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
844,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,844,100,0,100,0,0,0,100,0,0,Jatrabari,23.69927343,90.45758044
845,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,845,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
846,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,846,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
847,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,847,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
848,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,848,22,0,7,15,0,0,7,15,0,Jatrabari,23.69927343,90.45758044
849,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,849,15,0,10,5,0,0,10,5,0,Jatrabari,23.69927343,90.45758044
850,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,850,12,0,4,6,2,0,4,8,0,Jatrabari,23.69927343,90.45758044
851,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,851,9,0,0,9,0,0,0,9,0,Jatrabari,23.69927343,90.45758044
852,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,852,48,0,23,25,0,0,23,25,0,Jatrabari,23.69927343,90.45758044
853,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,853,2,0,0,2,0,0,0,2,0,Jatrabari,23.69927343,90.45758044
854,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,854,8,0,5,3,0,0,5,3,0,Jatrabari,23.69927343,90.45758044
855,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,855,5,0,3,2,0,0,3,2,0,Jatrabari,23.69927343,90.45758044
856,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,856,1,0,0,0,1,0,0,1,0,Jatrabari,23.69927343,90.45758044
857,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,857,2,0,2,0,0,0,2,0,0,Jatrabari,23.69927343,90.45758044
858,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,858,5,0,0,0,5,0,0,5,0,Jatrabari,23.69927343,90.45758044
859,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,859,4,0,4,0,0,0,4,0,0,Jatrabari,23.69927343,90.45758044
860,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,860,2,0,0,0,2,0,0,2,0,Jatrabari,23.69927343,90.45758044
861,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,861,7,0,0,7,0,0,0,7,0,Jatrabari,23.69927343,90.45758044
862,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,862,7,0,3,4,0,0,3,4,0,Jatrabari,23.69927343,90.45758044
863,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,863,7,0,3,4,0,0,3,4,0,Jatrabari,23.69927343,90.45758044
864,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,864,8,0,8,0,0,0,8,0,0,Jatrabari,23.69927343,90.45758044
865,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,865,26,0,15,11,0,0,15,11,0,Jatrabari,23.69927343,90.45758044
866,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,866,12,0,12,0,0,0,12,0,0,Jatrabari,23.69927343,90.45758044
867,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,867,4,0,0,0,4,0,0,4,0,Jatrabari,23.69927343,90.45758044
868,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,868,9,0,0,0,9,0,0,9,0,Jatrabari,23.69927343,90.45758044
869,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,869,7,0,0,0,7,0,0,7,0,Jatrabari,23.69927343,90.45758044
870,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,870,15,0,3,12,0,0,3,12,0,Jatrabari,23.69927343,90.45758044
871,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,871,8,0,0,0,8,0,0,8,0,Jatrabari,23.69927343,90.45758044
872,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,872,105,0,50,55,0,0,50,55,0,Jatrabari,23.69927343,90.45758044
873,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,873,5,0,0,5,0,0,0,5,0,Jatrabari,23.69927343,90.45758044
874,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,874,5,0,1,4,0,0,1,4,0,Jatrabari,23.69927343,90.45758044
875,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,875,11,0,1,10,0,0,1,10,0,Jatrabari,23.69927343,90.45758044
876,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,876,4,0,2,2,0,0,2,2,0,Jatrabari,23.69927343,90.45758044
877,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,877,10,0,0,10,0,0,0,10,0,Jatrabari,23.69927343,90.45758044
878,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,878,8,0,0,8,0,0,0,8,0,Jatrabari,23.69927343,90.45758044
879,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,879,20,0,5,15,0,0,5,15,0,Jatrabari,23.69927343,90.45758044
880,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,880,13,0,0,13,0,0,0,13,0,Jatrabari,23.69927343,90.45758044
881,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,881,10,0,3,7,0,0,3,7,0,Jatrabari,23.69927343,90.45758044
882,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,882,13,0,0,13,0,0,0,13,0,Jatrabari,23.69927343,90.45758044
883,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,883,9,0,2,7,0,0,2,7,0,Jatrabari,23.69927343,90.45758044
884,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,884,15,0,0,15,0,0,0,15,0,Jatrabari,23.69927343,90.45758044
885,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,885,1,0,0,0,1,0,0,1,0,Jatrabari,23.69927343,90.45758044
886,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,886,8,0,0,0,6,2,0,8,0,Jatrabari,23.69927343,90.45758044
887,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,887,11,0,0,0,6,5,0,11,0,Jatrabari,23.69927343,90.45758044
888,Jatrabari,23.71015969,90.43475924,৫৪/৭০৫,17/07/2024,888,4,0,0,0,1,3,0,4,0,Jatrabari,23.69927343,90.45758044
889,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,889,2,0,0,0,0,0,2,0,0,Jatrabari,23.69927343,90.45758044
890,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,890,30,30,0,0,0,0,30,0,0,Jatrabari,23.69927343,90.45758044
891,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,891,30,30,0,0,0,0,30,0,0,Jatrabari,23.69927343,90.45758044
892,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,892,60,0,60,0,0,0,60,0,0,Jatrabari,23.69927343,90.45758044
893,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,893,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
894,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,894,30,0,0,0,30,0,0,30,0,Jatrabari,23.69927343,90.45758044
895,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,895,30,0,0,0,30,0,0,30,0,Jatrabari,23.69927343,90.45758044
896,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,896,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
897,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,897,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
898,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,898,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
899,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,899,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
900,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,900,30,0,0,0,30,0,0,30,0,Jatrabari,23.69927343,90.45758044
901,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,901,30,0,0,0,30,0,0,30,0,Jatrabari,23.69927343,90.45758044
902,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,902,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
903,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,903,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
904,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,904,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
905,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,905,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
906,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,906,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
907,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,907,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
908,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,908,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
909,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,909,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
910,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,910,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
911,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,911,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
912,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,912,30,0,0,0,30,0,0,30,0,Jatrabari,23.69927343,90.45758044
913,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,913,6,0,0,0,6,0,0,6,0,Jatrabari,23.69927343,90.45758044
914,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,914,30,0,0,0,30,0,0,30,0,Jatrabari,23.69927343,90.45758044
915,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,915,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
916,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,916,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
917,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,917,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
918,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,918,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
919,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,919,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
920,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,920,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
921,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,921,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
922,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,922,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
923,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,923,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
924,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,924,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
925,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,925,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
926,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,926,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
927,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,927,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
928,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,928,20,20,0,0,0,0,20,0,0,Jatrabari,23.69927343,90.45758044
929,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,929,7,7,0,0,0,0,7,0,0,Jatrabari,23.69927343,90.45758044
930,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,930,70,70,0,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
931,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,931,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
932,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,932,70,0,70,0,0,0,70,0,0,Jatrabari,23.69927343,90.45758044
933,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,933,53,0,53,0,0,0,53,0,0,Jatrabari,23.69927343,90.45758044
934,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,934,60,0,60,0,0,0,60,0,0,Jatrabari,23.69927343,90.45758044
935,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,935,60,0,60,0,0,0,60,0,0,Jatrabari,23.69927343,90.45758044
936,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,936,60,0,60,0,0,0,60,0,0,Jatrabari,23.69927343,90.45758044
937,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,937,60,0,60,0,0,0,60,0,0,Jatrabari,23.69927343,90.45758044
938,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,938,50,0,0,0,50,0,0,50,0,Jatrabari,23.69927343,90.45758044
939,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,939,50,0,0,0,50,0,0,50,0,Jatrabari,23.69927343,90.45758044
940,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,940,60,0,60,0,0,0,60,0,0,Jatrabari,23.69927343,90.45758044
941,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,941,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
942,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,942,5,0,0,0,0,0,5,0,0,Jatrabari,23.69927343,90.45758044
943,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,943,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
944,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,944,50,0,50,0,0,0,50,0,0,Jatrabari,23.69927343,90.45758044
945,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,945,50,0,0,0,50,0,0,50,0,Jatrabari,23.69927343,90.45758044
946,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,946,50,0,0,0,50,0,0,50,0,Jatrabari,23.69927343,90.45758044
947,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,947,45,0,0,0,45,0,0,45,0,Jatrabari,23.69927343,90.45758044
948,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,948,45,0,0,0,45,0,0,45,0,Jatrabari,23.69927343,90.45758044
949,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,949,40,0,20,20,0,0,20,20,0,Jatrabari,23.69927343,90.45758044
950,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,950,28,0,18,10,0,0,18,10,0,Jatrabari,23.69927343,90.45758044
951,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,951,16,0,5,11,0,0,5,11,0,Jatrabari,23.69927343,90.45758044
952,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,952,35,0,10,25,0,0,10,25,0,Jatrabari,23.69927343,90.45758044
953,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,953,20,0,10,10,0,0,10,10,0,Jatrabari,23.69927343,90.45758044
954,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,954,30,0,10,20,0,0,10,20,0,Jatrabari,23.69927343,90.45758044
955,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,955,27,0,10,17,0,0,10,17,0,Jatrabari,23.69927343,90.45758044
956,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,956,5,0,0,5,0,0,0,5,0,Jatrabari,23.69927343,90.45758044
957,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,957,40,40,0,0,0,0,40,0,0,Jatrabari,23.69927343,90.45758044
958,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,958,38,38,0,0,0,0,38,0,0,Jatrabari,23.69927343,90.45758044
959,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,959,40,40,0,0,0,0,40,0,0,Jatrabari,23.69927343,90.45758044
960,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,960,2,0,0,0,2,0,0,2,0,Jatrabari,23.69927343,90.45758044
961,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,961,39,0,18,21,0,0,18,21,0,Jatrabari,23.69927343,90.45758044
962,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,962,18,0,13,5,0,0,13,5,0,Jatrabari,23.69927343,90.45758044
963,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,963,15,0,15,0,0,0,15,0,0,Jatrabari,23.69927343,90.45758044
964,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,964,27,0,17,10,0,0,17,10,0,Jatrabari,23.69927343,90.45758044
965,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,965,23,23,0,0,0,0,23,0,0,Jatrabari,23.69927343,90.45758044
966,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,966,25,25,0,0,0,0,25,0,0,Jatrabari,23.69927343,90.45758044
967,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,967,5,0,0,0,5,0,0,5,0,Jatrabari,23.69927343,90.45758044
968,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,968,12,12,0,0,0,0,12,0,0,Jatrabari,23.69927343,90.45758044
969,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,969,27,27,0,0,0,0,27,0,0,Jatrabari,23.69927343,90.45758044
970,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,970,2,0,0,0,2,0,0,2,0,Jatrabari,23.69927343,90.45758044
971,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,971,1,0,0,0,1,0,0,1,0,Jatrabari,23.69927343,90.45758044
972,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,972,21,0,11,10,0,0,11,10,0,Jatrabari,23.69927343,90.45758044
973,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,973,19,0,11,8,0,0,11,8,0,Jatrabari,23.69927343,90.45758044
974,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,974,21,0,9,12,0,0,9,12,0,Jatrabari,23.69927343,90.45758044
975,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,975,16,0,9,7,0,0,9,7,0,Jatrabari,23.69927343,90.45758044
976,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,976,32,0,17,15,0,0,17,15,0,Jatrabari,23.69927343,90.45758044
977,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,977,22,0,10,12,0,0,10,12,0,Jatrabari,23.69927343,90.45758044
978,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,978,12,0,6,6,0,0,6,6,0,Jatrabari,23.69927343,90.45758044
979,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,979,29,0,16,13,0,0,16,13,0,Jatrabari,23.69927343,90.45758044
980,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,980,10,0,10,0,0,0,10,0,0,Jatrabari,23.69927343,90.45758044
981,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,981,21,0,16,5,0,0,16,5,0,Jatrabari,23.69927343,90.45758044
982,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,982,16,16,0,0,0,0,16,0,0,Jatrabari,23.69927343,90.45758044
983,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,983,10,10,0,0,0,0,10,0,0,Jatrabari,23.69927343,90.45758044
984,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,984,3,3,0,0,0,0,3,0,0,Jatrabari,23.69927343,90.45758044
985,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,985,14,14,0,0,0,0,14,0,0,Jatrabari,23.69927343,90.45758044
986,Jatrabari,23.71015969,90.43475924,৫৮/৭০৯,20/07/2024,986,7,0,0,0,7,0,0,7,0,Jatrabari,23.69927343,90.45758044
